"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","description"
"3928",9.50641297466495e-32,1.28384980939018,0.519,0.101,1.93569580990128e-27,"5","ppp1r15b","protein phosphatase 1, regulatory subunit 15B [Source:ZFIN;Acc:ZDB-GENE-030829-40]"
"3929",1.06799829276372e-31,1.85034891803809,0.952,0.652,2.1746581237255e-27,"5","calb2a","calbindin 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1677]"
"3930",2.668134540496e-31,1.52837039985983,0.913,0.491,5.43285555135795e-27,"5","hmgb2a","high mobility group box 2a [Source:ZFIN;Acc:ZDB-GENE-051120-126]"
"3931",5.09510549341851e-31,1.69490171000292,0.231,0.016,1.03746538056988e-26,"5","atf5b","activating transcription factor 5b [Source:ZFIN;Acc:ZDB-GENE-030131-2637]"
"3932",1.1717416619193e-30,1.32485019604251,0.558,0.123,2.38590037200007e-26,"5","zgc:109913","zgc:109913 [Source:NCBI gene;Acc:553549]"
"3933",1.26948969103382e-30,1.44589232156158,0.731,0.211,2.58493490888307e-26,"5","fthl28","ferritin, heavy polypeptide-like 28 [Source:ZFIN;Acc:ZDB-GENE-030131-7540]"
"3934",2.0339921634442e-30,1.57179872739804,0.606,0.159,4.14161484320509e-26,"5","lin7a","lin-7 homolog A (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-040426-1665]"
"3935",2.04365880172123e-29,1.65037945289601,0.75,0.277,4.16129805206477e-25,"5","cplx2l","complexin 2, like [Source:ZFIN;Acc:ZDB-GENE-040718-160]"
"3936",6.11710021372474e-29,1.52807793723797,0.779,0.262,1.24556394551863e-24,"5","wu:fb18f06","wu:fb18f06 [Source:ZFIN;Acc:ZDB-GENE-030131-261]"
"3937",6.67219829277921e-29,1.37475839615089,0.923,0.608,1.3585930163757e-24,"5","ptmaa","prothymosin alpha a [Source:NCBI gene;Acc:335707]"
"3938",6.97154897769908e-29,1.38123173313004,0.971,0.621,1.41954680283909e-24,"5","gstp1","glutathione S-transferase pi 1 [Source:ZFIN;Acc:ZDB-GENE-020806-4]"
"3939",9.30246885384039e-29,1.53717076068635,0.769,0.269,1.89416870801898e-24,"5","TSTD1","si:dkey-34l15.1 [Source:ZFIN;Acc:ZDB-GENE-081107-63]"
"3940",1.17408959964444e-28,1.31548579477487,0.913,0.403,2.390681242796e-24,"5","tspan2a","tetraspanin 2a [Source:ZFIN;Acc:ZDB-GENE-050522-511]"
"3941",2.23493484259383e-28,1.37117901497679,0.894,0.375,4.55077432648955e-24,"5","nfe2l2a","nuclear factor, erythroid 2-like 2a [Source:ZFIN;Acc:ZDB-GENE-030723-2]"
"3942",2.28993549423172e-28,1.35867432757792,0.625,0.169,4.66276665335463e-24,"5","carhsp1","calcium regulated heat stable protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1479]"
"3943",3.29246833011543e-28,1.1911179305635,0.913,0.394,6.70412401378104e-24,"5","fthl31","ferritin, heavy polypeptide-like 31 [Source:ZFIN;Acc:ZDB-GENE-050522-428]"
"3944",4.16315385983716e-28,1.33056158842691,0.673,0.192,8.47701388940043e-24,"5","si:ch211-113e8.9","si:ch211-113e8.9 [Source:ZFIN;Acc:ZDB-GENE-090313-14]"
"3945",4.62063286094275e-28,1.64842854759639,0.779,0.33,9.40853263145162e-24,"5","fxyd1","FXYD domain containing ion transport regulator 1 (phospholemman) [Source:ZFIN;Acc:ZDB-GENE-050309-14]"
"3946",5.7493820942295e-27,1.21158806936143,0.288,0.035,1.17068918202701e-22,"5","mef2b","myocyte enhancer factor 2b [Source:ZFIN;Acc:ZDB-GENE-050208-357]"
"3947",2.78401427610016e-26,1.41219264188009,0.894,0.576,5.66880986899515e-22,"5","gnb1a","guanine nucleotide binding protein (G protein), beta polypeptide 1a [Source:NCBI gene;Acc:322104]"
"3948",6.40539027618876e-26,0.928861428433945,0.5,0.112,1.30426556803756e-21,"5","hdac9b","histone deacetylase 9b [Source:NCBI gene;Acc:393789]"
"3949",7.09817892602654e-26,1.55561727957675,0.827,0.354,1.44533119291752e-21,"5","fthl30","ferritin, heavy polypeptide-like 30 [Source:ZFIN;Acc:ZDB-GENE-071004-57]"
"3950",2.15015377197863e-25,1.25268824618575,0.577,0.151,4.37814311050288e-21,"5","eno1b","enolase 1b, (alpha) [Source:ZFIN;Acc:ZDB-GENE-040426-1651]"
"3951",3.59834883960566e-25,1.64911424218005,0.712,0.246,7.32695790720504e-21,"5","bcl2l10","BCL2 like 10 [Source:ZFIN;Acc:ZDB-GENE-030825-2]"
"3952",5.54301169123362e-25,1.29203285914777,0.596,0.171,1.12866804056899e-20,"5","vamp8","vesicle-associated membrane protein 8 (endobrevin) [Source:ZFIN;Acc:ZDB-GENE-030131-5215]"
"3953",5.7481491701905e-25,1.48976668824292,0.683,0.219,1.17043813403419e-20,"5","itpk1a","inositol-tetrakisphosphate 1-kinase a [Source:NCBI gene;Acc:406290]"
"3954",1.08050147050851e-24,1.41646064587276,0.673,0.232,2.20011709424942e-20,"5","cbx4","chromobox homolog 4 (Pc class homolog, Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040329-2]"
"3955",1.86088965927011e-24,1.09785796946207,0.596,0.166,3.78914352420579e-20,"5","aifm2","apoptosis inducing factor mitochondria associated 2 [Source:ZFIN;Acc:ZDB-GENE-050506-76]"
"3956",4.83470413193031e-24,1.08515198457569,0.683,0.206,9.8444245534365e-20,"5","hs3st1l2","heparan sulfate (glucosamine) 3-O-sulfotransferase 1-like 2 [Source:ZFIN;Acc:ZDB-GENE-070202-3]"
"3957",4.87809033597171e-24,1.24031862347214,0.76,0.267,9.9327675421056e-20,"5","gsnb","gelsolin b [Source:ZFIN;Acc:ZDB-GENE-030131-8567]"
"3958",5.99929608961576e-24,0.782265507464796,0.548,0.136,1.22157666976756e-19,"5","cntnap5a","contactin associated protein-like 5a [Source:ZFIN;Acc:ZDB-GENE-081105-126]"
"3959",1.55613632073915e-23,1.29619013526552,0.837,0.349,3.16860477628906e-19,"5","chga","chromogranin A [Source:ZFIN;Acc:ZDB-GENE-041010-161]"
"3960",1.08078603464935e-22,1.08652414389133,0.577,0.159,2.20069652375302e-18,"5","bik","BCL2 interacting killer [Source:ZFIN;Acc:ZDB-GENE-041210-181]"
"3961",1.44702283651047e-22,1.00250435367403,0.596,0.167,2.94642789970262e-18,"5","insm1a","insulinoma-associated 1a [Source:NCBI gene;Acc:402941]"
"3962",2.04660577561092e-22,1.16470377320407,0.692,0.24,4.16729868029895e-18,"5","pde6d","phosphodiesterase 6D, cGMP-specific, rod, delta [Source:ZFIN;Acc:ZDB-GENE-040718-463]"
"3963",3.56178384456422e-22,1.02118713693342,0.51,0.129,7.25250426430167e-18,"5","csrnp1a","cysteine-serine-rich nuclear protein 1a [Source:ZFIN;Acc:ZDB-GENE-070912-475]"
"3964",4.6626680843206e-22,1.04646991841845,0.817,0.319,9.4941247532936e-18,"5","vsig8a","V-set and immunoglobulin domain containing 8a [Source:ZFIN;Acc:ZDB-GENE-050417-338]"
"3965",6.00947695472939e-22,0.82501429972346,0.548,0.147,1.223649697522e-17,"5","ethe1","ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]"
"3966",1.01745861615842e-21,1.04207377057507,0.885,0.359,2.07174923422178e-17,"5","abhd2b","abhydrolase domain containing 2b [Source:NCBI gene;Acc:559290]"
"3967",1.43110106210289e-21,1.27185544744435,0.75,0.274,2.9140079826539e-17,"5","prr15la","proline rich 15 like a [Source:NCBI gene;Acc:445084]"
"3968",1.86834923813828e-21,1.21788620614773,0.769,0.303,3.80433271869717e-17,"5","txn","thioredoxin [Source:ZFIN;Acc:ZDB-GENE-040718-162]"
"3969",2.63942130297742e-21,1.15384224877598,0.587,0.179,5.37438965712262e-17,"5","nme3","NME/NM23 nucleoside diphosphate kinase 3 [Source:ZFIN;Acc:ZDB-GENE-000210-34]"
"3970",5.59510252558622e-21,1.10948784536687,0.846,0.357,1.13927477625987e-16,"5","cldnh","claudin h [Source:ZFIN;Acc:ZDB-GENE-010328-8]"
"3971",5.88608966214768e-21,1.3467324536407,0.615,0.208,1.19852557700651e-16,"5","bdnf","brain-derived neurotrophic factor [Source:ZFIN;Acc:ZDB-GENE-000412-1]"
"3972",9.23723790713274e-21,0.826506138633138,0.423,0.098,1.88088638265037e-16,"5","gsna","gelsolin a [Source:ZFIN;Acc:ZDB-GENE-030131-9653]"
"3973",1.08001611627332e-20,0.733764284870666,0.423,0.103,2.19912881595574e-16,"5","sdhaf4","succinate dehydrogenase complex assembly factor 4 [Source:ZFIN;Acc:ZDB-GENE-040724-116]"
"3974",1.73136138886449e-20,1.28618501013731,0.433,0.108,3.52539806000587e-16,"5","zgc:153675","zgc:153675 [Source:ZFIN;Acc:ZDB-GENE-061013-567]"
"3975",2.31648367466069e-20,0.999073082555184,0.615,0.208,4.71682405834409e-16,"5","cox17","cytochrome c oxidase copper chaperone COX17 [Source:ZFIN;Acc:ZDB-GENE-040912-91]"
"3976",3.05731670534656e-20,1.0429287302235,0.596,0.188,6.22530827542667e-16,"5","anxa13l","annexin A13, like [Source:ZFIN;Acc:ZDB-GENE-050522-310]"
"3977",3.56800004653113e-20,1.02752261060917,0.538,0.159,7.26516169474669e-16,"5","srsf2b","serine and arginine rich splicing factor 2b [Source:ZFIN;Acc:ZDB-GENE-030131-2420]"
"3978",4.14153927184365e-20,0.959259781916107,0.567,0.172,8.43300226532805e-16,"5","oaz2a","ornithine decarboxylase antizyme 2a [Source:ZFIN;Acc:ZDB-GENE-121005-1]"
"3979",4.37610415044731e-20,1.12612893990702,0.798,0.397,8.91062327114081e-16,"5","smdt1b","single-pass membrane protein with aspartate-rich tail 1b [Source:ZFIN;Acc:ZDB-GENE-141212-9]"
"3980",4.77327828395748e-20,1.17592121859287,0.462,0.124,9.71934924179423e-16,"5","si:rp71-17i16.6","si:rp71-17i16.6 [Source:ZFIN;Acc:ZDB-GENE-090313-410]"
"3981",7.28633219764634e-20,1.19573221703573,0.731,0.304,1.48364296208475e-15,"5","nhlh2","nescient helix loop helix 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1809]"
"3982",7.86104479460332e-20,0.897650071950865,0.548,0.164,1.60066594107713e-15,"5","trpc2b","transient receptor potential cation channel subfamily C member 2b [Source:ZFIN;Acc:ZDB-GENE-050712-3]"
"3983",8.03201849792735e-20,1.16523988034214,0.442,0.115,1.63547960654797e-15,"5","cdkn3","cyclin-dependent kinase inhibitor 3 [Source:ZFIN;Acc:ZDB-GENE-060427-2]"
"3984",9.57310893424969e-20,1.06076166699895,0.76,0.308,1.94927644119192e-15,"5","f11r.1","F11 receptor, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2416]"
"3985",1.12110524224719e-19,0.563107390503052,0.288,0.048,2.28279449426372e-15,"5","cyp2k17","cytochrome P450, family 2, subfamily K, polypeptide17 [Source:ZFIN;Acc:ZDB-GENE-070424-41]"
"3986",1.47629083319847e-19,1.86473031054795,0.26,0.04,3.00602339455871e-15,"5","crhbp","corticotropin releasing hormone binding protein [Source:ZFIN;Acc:ZDB-GENE-040801-196]"
"3987",1.52229554504e-19,0.862354495511984,0.913,0.386,3.09969818881045e-15,"5","epcam","epithelial cell adhesion molecule [Source:ZFIN;Acc:ZDB-GENE-040426-2209]"
"3988",3.37318849166225e-19,1.23589906404001,0.788,0.401,6.86848640672267e-15,"5","kctd5a","potassium channel tetramerization domain containing 5a [Source:ZFIN;Acc:ZDB-GENE-030131-727]"
"3989",6.89160808311802e-19,0.915628498881091,0.596,0.191,1.40326923788449e-14,"5","clic4","chloride intracellular channel 4 [Source:ZFIN;Acc:ZDB-GENE-030326-3]"
"3990",1.4032783528031e-18,0.774264462690869,0.558,0.167,2.85735538197766e-14,"5","zgc:110353","zgc:110353 [Source:ZFIN;Acc:ZDB-GENE-050417-310]"
"3991",1.42182872282034e-18,0.705298436685693,0.452,0.123,2.89512764540678e-14,"5","gclc","glutamate-cysteine ligase, catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-030131-5056]"
"3992",1.69430960300948e-18,1.80596716773206,0.212,0.029,3.44995321364791e-14,"5","rasd4","rasd family member 4 [Source:ZFIN;Acc:ZDB-GENE-050506-133]"
"3993",1.90912371859773e-18,0.98029626269378,0.394,0.098,3.8873577158087e-14,"5","phlda2","pleckstrin homology-like domain, family A, member 2 [Source:NCBI gene;Acc:553622]"
"3994",2.02665769701934e-18,0.890011770383351,0.462,0.126,4.12668040267078e-14,"5","si:dkey-184p9.7","si:dkey-184p9.7 [Source:ZFIN;Acc:ZDB-GENE-091204-97]"
"3995",2.0318935658949e-18,1.00844710647533,0.49,0.145,4.13734167887519e-14,"5","si:ch211-222k6.3","si:ch211-222k6.3 [Source:ZFIN;Acc:ZDB-GENE-050208-567]"
"3996",2.55842872527659e-18,1.13540690457898,0.74,0.308,5.20947257040819e-14,"5","phc2b","polyhomeotic homolog 2b (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040426-1113]"
"3997",2.84189221376043e-18,0.75981584285604,0.606,0.197,5.78666092565899e-14,"5","pir","pirin [Source:ZFIN;Acc:ZDB-GENE-040718-288]"
"3998",6.70221678931872e-18,0.696180987607389,0.577,0.181,1.36470538264108e-13,"5","cldnb","claudin b [Source:ZFIN;Acc:ZDB-GENE-010328-2]"
"3999",9.25123971328269e-18,0.803912926904862,0.529,0.161,1.88373743041862e-13,"5","zfpm2a","zinc finger protein, FOG family member 2a [Source:ZFIN;Acc:ZDB-GENE-060130-4]"
"4000",1.10219363111209e-17,0.888338264767539,0.442,0.123,2.24428667167044e-13,"5","cox4i1l","cytochrome c oxidase subunit 4I1, like [Source:ZFIN;Acc:ZDB-GENE-130814-2]"
"4001",1.16196422860901e-17,0.685183526540896,0.413,0.106,2.36599156229367e-13,"5","blvrb","biliverdin reductase B [Source:ZFIN;Acc:ZDB-GENE-030131-1516]"
"4002",1.20374928076502e-17,0.747701199291745,0.49,0.147,2.45107428549374e-13,"5","zgc:165573","zgc:165573 [Source:NCBI gene;Acc:100073329]"
"4003",1.64603601253892e-17,1.11061209353142,0.538,0.174,3.35165852873174e-13,"5","sqstm1","sequestosome 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2204]"
"4004",1.68583591736858e-17,1.0667075217018,0.587,0.204,3.4326990949459e-13,"5","hdlbpa","high density lipoprotein binding protein a [Source:ZFIN;Acc:ZDB-GENE-030131-2032]"
"4005",1.95437515831623e-17,1.01012515614402,0.567,0.204,3.9794986973635e-13,"5","sri","sorcin [Source:ZFIN;Acc:ZDB-GENE-040426-1356]"
"4006",2.03820211666368e-17,0.900693337469428,0.529,0.171,4.15018714995058e-13,"5","atf5a","activating transcription factor 5a [Source:ZFIN;Acc:ZDB-GENE-060526-205]"
"4007",2.31524810384113e-17,0.733312235145607,0.385,0.096,4.71430818904131e-13,"5","ap1m2","adaptor related protein complex 1 subunit mu 2 [Source:ZFIN;Acc:ZDB-GENE-041114-20]"
"4008",4.05176056746958e-17,1.16449713536011,0.596,0.229,8.25019486748157e-13,"5","mycbp","MYC binding protein [Source:ZFIN;Acc:ZDB-GENE-060331-97]"
"4009",4.17709630103567e-17,0.644032253169427,0.346,0.081,8.50540348816883e-13,"5","gclm","glutamate-cysteine ligase, modifier subunit [Source:ZFIN;Acc:ZDB-GENE-030131-5906]"
"4010",5.45036530350873e-17,0.742169818982297,0.548,0.179,1.10980338310045e-12,"5","slc30a10","solute carrier family 30 member 10 [Source:ZFIN;Acc:ZDB-GENE-060608-2]"
"4011",6.38033267556096e-17,0.75564603227858,0.615,0.215,1.29916333939772e-12,"5","znrf1","zinc and ring finger 1 [Source:NCBI gene;Acc:393844]"
"4012",9.27045545136251e-17,0.718048294198971,0.317,0.07,1.88765013900643e-12,"5","capn2l","calpain 2, (m/II) large subunit, like [Source:ZFIN;Acc:ZDB-GENE-050417-341]"
"4013",9.886114707344e-17,0.48666171350357,0.394,0.1,2.01301067670939e-12,"5","acd","ACD shelterin complex subunit and telomerase recruitment factor [Source:ZFIN;Acc:ZDB-GENE-081022-45]"
"4014",1.00545097913767e-16,0.982766962273251,0.635,0.254,2.04729928372012e-12,"5","ndufb10","NADH:ubiquinone oxidoreductase subunit B10 [Source:ZFIN;Acc:ZDB-GENE-040426-1691]"
"4015",1.1161470391652e-16,1.24935544344982,0.683,0.336,2.27269860114817e-12,"5","calr","calreticulin [Source:ZFIN;Acc:ZDB-GENE-030131-4042]"
"4016",1.16801719696652e-16,0.621455171971123,0.577,0.19,2.37831661646322e-12,"5","kcnc1a","potassium voltage-gated channel, Shaw-related subfamily, member 1a [Source:ZFIN;Acc:ZDB-GENE-061220-10]"
"4017",1.19017505825588e-16,1.04687715996237,0.76,0.348,2.42343445362062e-12,"5","stmn1b","stathmin 1b [Source:ZFIN;Acc:ZDB-GENE-050417-397]"
"4018",1.47809232269756e-16,1.00749181633908,0.721,0.276,3.00969158747677e-12,"5","sult2st1","sulfotransferase family 2, cytosolic sulfotransferase 1 [Source:ZFIN;Acc:ZDB-GENE-030219-114]"
"4019",1.64814663985095e-16,0.876554390857104,0.413,0.117,3.35595618806451e-12,"5","arl4d","ADP-ribosylation factor-like 4D [Source:ZFIN;Acc:ZDB-GENE-030131-2293]"
"4020",1.69340473527117e-16,0.99847989258274,0.625,0.262,3.44811072195916e-12,"5","eef1a1a","eukaryotic translation elongation factor 1 alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-8278]"
"4021",1.75924731167337e-16,0.926654162935257,0.827,0.415,3.58217937602931e-12,"5","pkib","protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:ZFIN;Acc:ZDB-GENE-041014-312]"
"4022",1.81607549909118e-16,0.715272035731691,0.644,0.236,3.69789293124946e-12,"5","rab40b","RAB40B, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040718-257]"
"4023",1.81888532197019e-16,1.12977380665751,0.827,0.522,3.7036142925957e-12,"5","itm2ba","integral membrane protein 2Ba [Source:ZFIN;Acc:ZDB-GENE-030131-2352]"
"4024",2.18117937262978e-16,0.888332243538675,0.577,0.212,4.44131743854877e-12,"5","si:dkey-100n23.3","si:dkey-100n23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-345]"
"4025",2.6010624252598e-16,0.521099126886103,0.673,0.254,5.29628331031401e-12,"5","uckl1b","uridine-cytidine kinase 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-090311-45]"
"4026",3.73923546800198e-16,1.00104610687227,0.644,0.249,7.61383125994564e-12,"5","foxp1a","forkhead box P1a [Source:ZFIN;Acc:ZDB-GENE-060929-624]"
"4027",4.07573822999128e-16,0.976262462349206,0.654,0.239,8.29901818390824e-12,"5","pax6a","paired box 6a [Source:NCBI gene;Acc:30567]"
"4028",8.82557186767397e-16,1.05462081932489,0.519,0.183,1.79706294369577e-11,"5","hsp90b1","heat shock protein 90, beta (grp94), member 1 [Source:ZFIN;Acc:ZDB-GENE-031002-1]"
"4029",1.0670106567231e-15,0.824617133665713,0.74,0.305,2.17264709921958e-11,"5","htatip2","HIV-1 Tat interactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-001219-1]"
"4030",1.10787396718824e-15,1.01495052789184,0.846,0.488,2.25585297198869e-11,"5","fthl27","ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]"
"4031",1.20680939201999e-15,1.15809992794952,0.587,0.216,2.45730528403111e-11,"5","b3gat1b","beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P) b [Source:ZFIN;Acc:ZDB-GENE-131101-1]"
"4032",1.33454323523596e-15,0.899191279084353,0.683,0.279,2.71739693558746e-11,"5","ivns1abpa","influenza virus NS1A binding protein a [Source:NCBI gene;Acc:387591]"
"4033",1.73757126006594e-15,1.13261004310006,0.587,0.236,3.53804259974628e-11,"5","tenm4","teneurin transmembrane protein 4 [Source:NCBI gene;Acc:30156]"
"4034",1.82276183868814e-15,0.941467285189368,0.346,0.084,3.7115076559368e-11,"5","vgf","VGF nerve growth factor inducible [Source:ZFIN;Acc:ZDB-GENE-121009-2]"
"4035",1.83535143274085e-15,0.716898186184196,0.452,0.136,3.73714258734692e-11,"5","si:ch73-335l21.2","si:ch73-335l21.2 [Source:ZFIN;Acc:ZDB-GENE-160728-76]"
"4036",1.97203007502796e-15,1.12743121886007,0.385,0.104,4.01544763877194e-11,"5","aff3","AF4/FMR2 family, member 3 [Source:ZFIN;Acc:ZDB-GENE-030219-193]"
"4037",2.10633929461487e-15,0.909671156777078,0.683,0.26,4.28892807169479e-11,"5","impdh1a","IMP (inosine 5'-monophosphate) dehydrogenase 1a [Source:NCBI gene;Acc:431724]"
"4038",2.21405527032498e-15,0.916204355036828,0.731,0.338,4.50825934143572e-11,"5","idh1","isocitrate dehydrogenase (NADP(+)) 1 [Source:ZFIN;Acc:ZDB-GENE-031006-1]"
"4039",2.31487838297636e-15,1.19792609928142,0.442,0.138,4.71355536341646e-11,"5","fabp10b","fatty acid binding protein 10b, liver basic [Source:ZFIN;Acc:ZDB-GENE-100217-2]"
"4040",2.43402389602963e-15,1.15307218235061,0.471,0.159,4.95615945709553e-11,"5","rab3aa","RAB3A, member RAS oncogene family, a [Source:ZFIN;Acc:ZDB-GENE-040801-2]"
"4041",2.46196451490878e-15,1.01504775936881,0.327,0.078,5.01305214525726e-11,"5","siah2l","seven in absentia homolog 2 (Drosophila)-like [Source:NCBI gene;Acc:378728]"
"4042",2.57402331060587e-15,0.999007954634348,0.471,0.152,5.24122626505568e-11,"5","ppp1r14bb","protein phosphatase 1, regulatory (inhibitor) subunit 14Bb [Source:ZFIN;Acc:ZDB-GENE-030616-595]"
"4043",3.79562293623468e-15,0.641470105327104,0.462,0.144,7.72864742276105e-11,"5","naga","N-acetylgalactosaminidase, alpha [Source:ZFIN;Acc:ZDB-GENE-051113-256]"
"4044",4.33096872111515e-15,0.584881352884753,0.481,0.149,8.81871850993466e-11,"5","gbgt1l4","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1, like 4 [Source:ZFIN;Acc:ZDB-GENE-031204-4]"
"4045",6.38199689477331e-15,0.696611628633809,0.404,0.119,1.29950220771374e-10,"5","C7H16orf87","zgc:92818 [Source:NCBI gene;Acc:436785]"
"4046",6.42980729761258e-15,0.856288167777518,0.462,0.146,1.30923736193987e-10,"5","si:dkey-16l2.17","si:dkey-16l2.17 [Source:ZFIN;Acc:ZDB-GENE-141212-262]"
"4047",6.74467034768355e-15,0.63796525228351,0.635,0.238,1.37334977619532e-10,"5","TENM2.1",NA
"4048",8.12972524231042e-15,1.05499696854855,0.625,0.259,1.65537465383925e-10,"5","hpcal4","hippocalcin like 4 [Source:ZFIN;Acc:ZDB-GENE-060503-307]"
"4049",8.18108422517412e-15,0.652321650294444,0.404,0.116,1.66583236992995e-10,"5","arl3b","ADP ribosylation factor like GTPase 3b [Source:NCBI gene;Acc:797451]"
"4050",8.29355046586166e-15,0.476197910751288,0.202,0.032,1.68873274585875e-10,"5","capslb","calcyphosine-like b [Source:ZFIN;Acc:ZDB-GENE-050417-298]"
"4051",9.90620755379618e-15,0.573220250492713,0.452,0.137,2.01710198210398e-10,"5","CU681855.1","regulator of G-protein signaling 20-like [Source:NCBI gene;Acc:100332753]"
"4052",1.11191051416478e-14,0.974721643321374,0.5,0.176,2.26407218894233e-10,"5","stk39","serine threonine kinase 39 [Source:ZFIN;Acc:ZDB-GENE-140106-194]"
"4053",1.12262740255257e-14,1.00453344338355,0.365,0.097,2.28589391707755e-10,"5","erf","Ets2 repressor factor [Source:ZFIN;Acc:ZDB-GENE-010724-17]"
"4054",1.15363115655742e-14,0.754625979413383,0.5,0.165,2.34902376098222e-10,"5","rasal2","RAS protein activator like 2 [Source:ZFIN;Acc:ZDB-GENE-070912-180]"
"4055",1.35038001307743e-14,0.513866405452573,0.173,0.024,2.74964378262826e-10,"5","si:ch211-286b5.2","si:ch211-286b5.2 [Source:ZFIN;Acc:ZDB-GENE-121214-251]"
